page_id,page_title,page_url,links
3572,TrueAncestor Backup Retailer (Injector) v2.00 by Jjkkyu Updated,https://www.psxhax.com/threads/trueancestor-backup-retailer-injector-v2-00-by-jjkkyu-updated.1171/,"https://www.psxhax.com/threads/how-to-make-c00-pkg-games-work-on-any-ps3-ofw-guide.1077/,https://www.psxhax.com/threads/listing-of-working-ps3-cfw-games-on-playstation-3-ofw.1128/,https://www.psxhax.com/threads/how-to-make-ps3-cfw-games-work-on-any-playstation-3-ofw-guide.1060/,https://www.psxhax.com/threads/ps3-game-backups-on-ofw-4-70-consoles-without-ode-and-idps-guide.1035/"
3573,Oblivion Unofficial Elite Edition PS3 Mod (Release) by SockNastez,https://www.psxhax.com/threads/oblivion-unofficial-elite-edition-ps3-mod-release-by-socknastez.1169/,
3574,New PlayStation Games: Final Fantasy XV Heads to PS4 Next Week,https://www.psxhax.com/threads/new-playstation-games-final-fantasy-xv-heads-to-ps4-next-week.1170/,
3575,"PS4 Pro Pwnd by PlayStation 4 Devs via 0Day Exploit, Don't Update",https://www.psxhax.com/threads/ps4-pro-pwnd-by-playstation-4-devs-via-0day-exploit-dont-update.1165/,"https://www.psxhax.com/threads/ps4-pro-ships-with-3-70-firmware-needs-update-to-access-browser.1065/,https://www.psxhax.com/threads/ps4-firmware-4-01-jailbreak-by-chaitin-tech-full-demo-video.940/,https://www.psxhax.com/threads/black-friday-2016-ad-scans-featuring-video-game-deals-and-more.1078/,https://www.psxhax.com/threads/ps4-3-55-syscall-fun-from-specter-yifan-lu-on-taihen-feasibility.1164/,https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/"
3576,"PS4 3.55 Syscall Fun from Specter, Yifan Lu on TaiHEN Feasibility",https://www.psxhax.com/threads/ps4-3-55-syscall-fun-from-specter-yifan-lu-on-taihen-feasibility.1164/,"https://www.psxhax.com/threads/ps4-developer-specter-on-jailbreak-vs-cfw-reversing-sprxs-more.735/,https://www.psxhax.com/threads/ps4-playground-for-firmware-3-55-wip-by-specter.648/,https://www.psxhax.com/threads/adrenaline-6-61-pspemu-cfw-for-taihen-on-ps-vita-by-theflow.1107/,https://www.psxhax.com/threads/how-to-make-ps3-cfw-games-work-on-any-playstation-3-ofw-guide.1060/,https://www.psxhax.com/threads/ps4-developer-specter-on-pegasus-trident-chaitin-tech-exploit.1151/,https://www.psxhax.com/threads/ps4-gta-v-hax-demo-anything-on-ps3-now-possible-on-playstation-4.1148/,https://www.psxhax.com/threads/ps4link-gets-peek-poke-added-vitadump-supports-kernel-dumping.1150/"
3577,DualShock 4 (DS4) PS4 Firmware Dump & Reversing Tools by DS4User,https://www.psxhax.com/threads/dualshock-4-ds4-ps4-firmware-dump-reversing-tools-by-ds4user.1159/,"https://www.psxhax.com/threads/reverse-engineering-ps4-counterfeit-gamepads-microcontroller-firmware.14868/,https://www.psxhax.com/threads/ds4lib-0-5-linux-library-to-control-dualshock-4-via-usb-by-j0lama.1121/"
3578,Latest PlayStation Store Flash Sale Offers Black Friday PSN Deals,https://www.psxhax.com/threads/latest-playstation-store-flash-sale-offers-black-friday-psn-deals.1163/,https://www.psxhax.com/threads/playstation-store-black-friday-2016-sales-begin-now-on-psn.1147/
3579,Decrypting and Dumping PS4 Games (EBOOT & SPRX) Guide by Zecoxao,https://www.psxhax.com/threads/decrypting-and-dumping-ps4-games-eboot-sprx-guide-by-zecoxao.1155/,"https://www.psxhax.com/threads/decrypting-and-dumping-playstation-4-usermodules-guide-by-zecoxao.963/,https://www.psxhax.com/threads/how-to-get-a-ps4-with-firmware-at-1-76-or-below-for-hacking.99/,https://www.psxhax.com/threads/fifa_14_read_nfo_ps4-epeen-fifa-14-ps4-by-epeen-fully-decrypted.764/"
3580,Sony Reveals PlayStation Experience 2016 Playable Game Lineup,https://www.psxhax.com/threads/sony-reveals-playstation-experience-2016-playable-game-lineup.1156/,"https://www.psxhax.com/threads/sony-playstation-experience-2016-announcement-trailer-details.843/,https://www.psxhax.com/threads/list-of-developers-and-publishers-at-playstation-experience-2016.1063/"
3581,PS4 Developer Specter on Pegasus / Trident / Chaitin Tech Exploit,https://www.psxhax.com/threads/ps4-developer-specter-on-pegasus-trident-chaitin-tech-exploit.1151/,"https://www.psxhax.com/threads/ps4-4-01-jailbreak-by-chinese-hackers-with-geohot-at-geekpwn-2016.1024/,https://www.psxhax.com/threads/ps4-playground-for-firmware-3-55-wip-by-specter.648/,https://www.psxhax.com/threads/rop-tool-released-by-chaitin-tech-used-in-ps4-jailbreak-exploit.961/,https://www.psxhax.com/threads/playstation-4-system-software-ps4-firmware-4-06-update-now-live.1102/,https://www.psxhax.com/threads/pdf-may-reveal-details-on-chaitin-tech-ps4-4-01-jailbreak-exploit.1091/,https://www.psxhax.com/threads/ps4-dlclose-exploit-for-playstation-4-firmware-1-76-is-released.325/"
3582,"PS4Link Gets Peek & Poke Added, VitaDump Supports Kernel Dumping!",https://www.psxhax.com/threads/ps4link-gets-peek-poke-added-vitadump-supports-kernel-dumping.1150/,"https://www.psxhax.com/threads/bigboss-goes-ingame-with-ps4link-ps4-proc-and-vmap-list-detailed.1120/,https://www.psxhax.com/threads/installing-ps4-pkg-files-using-a-function-vs-debug-settings.1038/"
3583,World's First PS4 Pro Case Mod by Fosi at eXtreme-Modding.de,https://www.psxhax.com/threads/worlds-first-ps4-pro-case-mod-by-fosi-at-extreme-modding-de.1149/,"https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/,https://www.psxhax.com/threads/ps4-slim-case-mod-conversion-videos-by-dr-dex-82-emc-by-pdc.1070/"
3584,PS4 GTA V Hax Demo: Anything on PS3 Now Possible on PlayStation 4,https://www.psxhax.com/threads/ps4-gta-v-hax-demo-anything-on-ps3-now-possible-on-playstation-4.1148/,https://www.psxhax.com/threads/ps4-api-application-program-interface-by-badchoicesz-kurt2467.1101/
3585,PlayStation Store Black Friday 2016 Sales Begin Now on PSN!,https://www.psxhax.com/threads/playstation-store-black-friday-2016-sales-begin-now-on-psn.1147/,https://www.psxhax.com/threads/uncharted-4-ps4-bundle-for-249-99-as-black-friday-weekend-deal.1118/
3586,Gary the Gull for PlayStation VR Joins New PS4 Releases This Week,https://www.psxhax.com/threads/gary-the-gull-for-playstation-vr-joins-new-ps4-releases-this-week.1146/,
3587,PSXHAX Thanksgiving Style Added to Style Chooser for Members,https://www.psxhax.com/threads/psxhax-thanksgiving-style-added-to-style-chooser-for-members.1145/,
3588,Sonic The Hedgehog Emulator Test Demo on Retail PS4 Version 4.05,https://www.psxhax.com/threads/sonic-the-hedgehog-emulator-test-demo-on-retail-ps4-version-4-05.1144/,
3589,Switchkaku v1.01 VPK by Luck - PS Vita HENkaku / TaiHEN Switching,https://www.psxhax.com/threads/switchkaku-v1-01-vpk-by-luck-ps-vita-henkaku-taihen-switching.1134/,"https://www.psxhax.com/threads/henkaku-by-yifan-lu-brings-ps-vita-homebrew-to-3-60-ofw-and-below.621/page-3#post-5778,https://www.psxhax.com/threads/adrenaline-6-61-pspemu-cfw-for-taihen-on-ps-vita-by-theflow.1107/"
3590,"Working (For Some) PSProxy PS4 Bypass 4.05, 4.06 Guide",https://www.psxhax.com/threads/working-for-some-psproxy-ps4-bypass-4-05-4-06-guide.1115/,https://www.psxhax.com/threads/psproxy-works-fine-with-this.1109/
3591,PS4 Out of Memory Error Browser Crash Demo Video by SilicaAndPina,https://www.psxhax.com/threads/ps4-out-of-memory-error-browser-crash-demo-video-by-silicaandpina.1123/,"https://www.psxhax.com/threads/silicaandpina-ps4-web-browser-crash-henkaku4-tk-webpage-demo.962/,https://www.psxhax.com/threads/grabbing-psns-product-codes-and-how-to-guide.967/,https://www.psxhax.com/threads/ps4-html-scripts.1124/"
3592,DS4Lib 0.5 Linux Library to Control DualShock 4 via USB by J0lama,https://www.psxhax.com/threads/ds4lib-0-5-linux-library-to-control-dualshock-4-via-usb-by-j0lama.1121/,https://www.psxhax.com/threads/libpsvr-c-library-for-morpheus-playstation-vr-by-adawarp.1013/
3593,"BigBoss Goes Ingame with PS4Link, PS4 Proc and Vmap List Detailed",https://www.psxhax.com/threads/bigboss-goes-ingame-with-ps4link-ps4-proc-and-vmap-list-detailed.1120/,"https://www.psxhax.com/threads/ps4-dev-hitodama-updates-ps4dev-git-with-new-tools-and-elf-loader.120/,https://www.psxhax.com/threads/ps4link-loader-with-ps4sh-elf-loader-session-updates-by-hitodama.125/"
3594,"PS3 Console ID Generator Demo by MrNiato, Uses Sony's Exploit",https://www.psxhax.com/threads/ps3-console-id-generator-demo-by-mrniato-uses-sonys-exploit.1119/,https://www.psxhax.com/threads/ps4-retail-vs-non-retail-dev-test-console-comparison-by-mrniato.986/
3595,Uncharted 4 PS4 Bundle for $249.99 as Black Friday Weekend Deal!,https://www.psxhax.com/threads/uncharted-4-ps4-bundle-for-249-99-as-black-friday-weekend-deal.1118/,https://www.psxhax.com/threads/black-friday-2016-ad-scans-featuring-video-game-deals-and-more.1078/
3596,Listing of PlayStation 4 Games for PS4 Firmware 1.76 by eXtreme,https://www.psxhax.com/threads/listing-of-playstation-4-games-for-ps4-firmware-1-76-by-extreme.1114/,https://www.psxhax.com/threads/how-to-get-a-ps4-with-firmware-at-1-76-or-below-for-hacking.99/
3597,Darksiders: Warmastered Edition PS4 Joins New PlayStation Games,https://www.psxhax.com/threads/darksiders-warmastered-edition-ps4-joins-new-playstation-games.1113/,
3598,Adrenaline 6.61 PSPemu CFW for TaiHEN on PS Vita by TheFloW,https://www.psxhax.com/threads/adrenaline-6-61-pspemu-cfw-for-taihen-on-ps-vita-by-theflow.1107/,https://www.psxhax.com/threads/adrenaline-6-61-pspemu-cfw-for-taihen-on-ps-vita-by-theflow.1107/page-2#post-21073
3599,PlayStation 4 System Software / PS4 Firmware 4.06 Update Now Live,https://www.psxhax.com/threads/playstation-4-system-software-ps4-firmware-4-06-update-now-live.1102/,"https://www.psxhax.com/threads/pdf-may-reveal-details-on-chaitin-tech-ps4-4-01-jailbreak-exploit.1091/,https://www.psxhax.com/threads/psproxy-v4-1-0-0-ps4-update-bypass-by-red-eyex32-update-button.1073/,https://www.psxhax.com/threads/ps4-firmware-4-01-jailbreak-by-chaitin-tech-full-demo-video.940/,https://www.psxhax.com/threads/sony-confirms-ps4-4-01-kernel-exploit-with-firmware-4-05-update.937/"
3600,PS4 API: Application Program Interface by BadChoicesZ & Kurt2467,https://www.psxhax.com/threads/ps4-api-application-program-interface-by-badchoicesz-kurt2467.1101/,"https://www.psxhax.com/threads/ps4-1-76-kernel-elf-via-n3tw0rkgod-panic-poc-from-cturt.151/,https://www.psxhax.com/threads/ps4-1-76-rtm-unlocking-ps4-trophies-in-advanced-warfare-demo.1076/"
3601,Report of PS4 Pro Console Case Melting by EnMTW on Twitter,https://www.psxhax.com/threads/report-of-ps4-pro-console-case-melting-by-enmtw-on-twitter.1100/,https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/
3602,Changing PSN ID Account Names May be Coming from Sony per PS4 ***,https://www.psxhax.com/threads/changing-psn-id-account-names-may-be-coming-from-sony-per-ps4.1099/,
3603,PDF May Reveal Details on Chaitin Tech PS4 4.01 Jailbreak Exploit,https://www.psxhax.com/threads/pdf-may-reveal-details-on-chaitin-tech-ps4-4-01-jailbreak-exploit.1091/,"https://www.psxhax.com/threads/ps4-4-01-jailbreak-by-chinese-hackers-with-geohot-at-geekpwn-2016.1024/,https://www.psxhax.com/threads/ps4-samu-encryption-info-spotted-in-coreboot-git-by-zil0g80-fimo.1056/,https://www.psxhax.com/threads/ps4-4-01-linux-installation-ksploit-demo-at-geekpwn-2016.932/,https://www.psxhax.com/threads/rop-tool-released-by-chaitin-tech-used-in-ps4-jailbreak-exploit.961/,https://www.psxhax.com/threads/kaslr-3-55-4-00-4-01-by-5lipper-in-fail0verflow-ps4-kexec-git.972/,https://www.psxhax.com/threads/pdf-may-reveal-details-on-chaitin-tech-ps4-4-01-jailbreak-exploit.1091/#post-9082"
3604,Gamesonic Manager v3.93 PS3 Game Backup Manager by Orion90,https://www.psxhax.com/threads/gamesonic-manager-v3-93-ps3-game-backup-manager-by-orion90.1090/,"https://www.psxhax.com/threads/gamesonic-manager-v3-93-ps3-game-backup-manager-by-orion90.1090/#post-10193,https://www.psxhax.com/threads/gamesonic-manager-v3-92-ps3-game-backup-manager-by-orion.406/"
3605,Play Manager v1.08 PS3 Backup Game Manager by _Slash_ Updated,https://www.psxhax.com/threads/play-manager-v1-08-ps3-backup-game-manager-by-_slash_-updated.1088/,https://www.psxhax.com/threads/multiman-v04-80-00-by-deank-released-for-ps3-4-80-custom-firmware.397/
3606,Cinavia Protection Tool v4.81 by Darkjiros for PlayStation 3 CFW,https://www.psxhax.com/threads/cinavia-protection-tool-v4-81-by-darkjiros-for-playstation-3-cfw.1087/,https://www.psxhax.com/threads/darknet-4-81-cex-v1-00-cobra-7-3-ps3-custom-firmware-cfw-update.1047/
3607,ErMaK86 4.81 PS3 CFW Custom Firmware CP Greek Language Released,https://www.psxhax.com/threads/ermak86-4-81-ps3-cfw-custom-firmware-cp-greek-language-released.1086/,"https://www.psxhax.com/threads/multiman-v04-80-00-by-deank-released-for-ps3-4-80-custom-firmware.397/,https://www.psxhax.com/threads/xmb-lock-2-04-by-ermak86-for-playstation-3-firmware-4-81-arrives.1059/,https://www.psxhax.com/threads/bobbydowngrades-ps3-cfw-4-81-overflow-custom-firmware-collection.1051/"
3608,Mayans MC: Sons of Anarchy Series Prequel Spin-off Update!,https://www.psxhax.com/threads/mayans-mc-sons-of-anarchy-series-prequel-spin-off-update.1085/,https://www.psxhax.com/threads/mayans-motorcycle-club-will-be-getting-sons-of-anarchy-spin-off.407/
3609,PlayStation Store 10th Anniversary Sale Week #2 PSN Deals & Sales,https://www.psxhax.com/threads/playstation-store-10th-anniversary-sale-week-2-psn-deals-sales.1084/,https://www.psxhax.com/threads/playstation-store-10th-anniversary-sale-psn-deals-up-to-70-off.1054/
3610,Assassin's Creed: The Ezio Collection Now on PlayStation Store,https://www.psxhax.com/threads/assassins-creed-the-ezio-collection-now-on-playstation-store.1083/,
3611,Black Friday 2016 Ad Scans Featuring Video Game Deals and More!,https://www.psxhax.com/threads/black-friday-2016-ad-scans-featuring-video-game-deals-and-more.1078/,
3612,PS4 1.76 RTM: Unlocking PS4 Trophies in Advanced Warfare Demo,https://www.psxhax.com/threads/ps4-1-76-rtm-unlocking-ps4-trophies-in-advanced-warfare-demo.1076/,https://www.psxhax.com/threads/ps4-1-76-gtav-rt-demo-2-video-by-badchoicesz-and-kurt2467.1029/
3613,The King Latest Sony TV Ad: Future of Gaming Lives on PlayStation,https://www.psxhax.com/threads/the-king-latest-sony-tv-ad-future-of-gaming-lives-on-playstation.1075/,
3614,"PSProxy v4.1.0.0 PS4 Update Bypass by Red-EyeX32, Update Button",https://www.psxhax.com/threads/psproxy-v4-1-0-0-ps4-update-bypass-by-red-eyex32-update-button.1073/,"https://www.psxhax.com/threads/new-psproxy-coming-soon-from-red-eyex32-for-playstation-4-users.1014/,https://www.psxhax.com/threads/psproxy-ps4-update-bypass-by-red-eyex32-works-passphrase-changed.942/,https://www.psxhax.com/threads/new-psproxy-coming-soon-from-red-eyex32-for-playstation-4-users.1014/page-3#post-8592"
3615,PS4 Slim Case Mod Conversion Videos by DR-DEX-82 / EMC by PDC,https://www.psxhax.com/threads/ps4-slim-case-mod-conversion-videos-by-dr-dex-82-emc-by-pdc.1070/,https://www.psxhax.com/threads/ps4-case-mod-playstation-4-design-mod-v1-1-by-extreme-modding.546/
3616,PS3 ControlConsole API (CCAPI) v2.70 Rev 5 by Enstone (4.81 CEX),https://www.psxhax.com/threads/ps3-controlconsole-api-ccapi-v2-70-rev-5-by-enstone-4-81-cex.1069/,https://www.psxhax.com/threads/ps3-controlconsole-api-ccapi-v2-70-rev-4-by-enstone.486/
3617,Sony PlayStation 4 Pro Teardown / PS4 Pro Disassembly Videos!,https://www.psxhax.com/threads/sony-playstation-4-pro-teardown-ps4-pro-disassembly-videos.1068/,"https://www.psxhax.com/threads/playstation-vr-psvr-headset-teardown-video-by-sony-engineer.899/,https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/,https://www.psxhax.com/threads/ps4-slim-teardown-pictures-videos-by-links-tech-via-xfx9500.754/"
3618,Watch Dogs 2 Included in New PlayStation Games for November 15th,https://www.psxhax.com/threads/watch-dogs-2-included-in-new-playstation-games-for-november-15th.1067/,
3619,The Beagle is the Star in Sony PlayStation 4 Pro Picture Tutorial,https://www.psxhax.com/threads/the-beagle-is-the-star-in-sony-playstation-4-pro-picture-tutorial.1066/,"https://www.psxhax.com/threads/ps4-pro-ships-with-3-70-firmware-needs-update-to-access-browser.1065/#post-8841,https://www.psxhax.com/threads/playstation-4-pro-fan-noise-test-demo-and-ps4-pro-gameplay-videos.1048/,https://www.psxhax.com/threads/ps4-pro-ships-with-3-70-firmware-needs-update-to-access-browser.1065/"
3620,"PS4 Pro Ships with 3.70 Firmware, Needs Update to Access Browser",https://www.psxhax.com/threads/ps4-pro-ships-with-3-70-firmware-needs-update-to-access-browser.1065/,"https://www.psxhax.com/threads/ps4-pro-support-gifs-and-photo-mode-in-sharefactory-update-2-0.1058/,https://www.psxhax.com/threads/update-games-without-updating-ps4.966/#post-8810,https://www.psxhax.com/threads/updating-to-a-specific-ps4-firmware-guide-by-alexxlopaztico02.1064/,https://www.psxhax.com/threads/new-sony-trailer-showcases-super-charged-ps4-pro-tech-features.1055/,https://www.psxhax.com/threads/ps4-pro-ships-with-3-70-firmware-needs-update-to-access-browser.1065/#post-8841,https://www.psxhax.com/threads/first-ps4-pro-box-images-surface-consoles-shipping-to-retailers.979/#post-8787,https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/"
3621,How to Make PS3 CFW Games Work on Any PlayStation 3 OFW Guide,https://www.psxhax.com/threads/how-to-make-ps3-cfw-games-work-on-any-playstation-3-ofw-guide.1060/,"https://www.psxhax.com/threads/listing-of-working-ps3-cfw-games-on-playstation-3-ofw.1128/,https://www.psxhax.com/threads/how-to-make-ps3-cfw-games-work-on-any-playstation-3-ofw-guide.1060/page-8#post-8979,https://www.psxhax.com/threads/ps3-game-backups-on-ofw-4-70-consoles-without-ode-and-idps-guide.1035/"
3622,Updating to a Specific PS4 Firmware Guide by AlexxLopaztico02,https://www.psxhax.com/threads/updating-to-a-specific-ps4-firmware-guide-by-alexxlopaztico02.1064/,"https://www.psxhax.com/threads/ps4-4-01-jailbreak-by-chinese-hackers-with-geohot-at-geekpwn-2016.1024/,https://www.psxhax.com/threads/ps4-4-55-holy-grail-ps4hen-by-m0rph3us1987-playground-updates.4575/page-12#post-67042,https://www.psxhax.com/threads/ps4-hen-update-blocker-payload-with-debug-settings-by-celesteblue.3927/,https://www.psxhax.com/threads/sony-confirms-ps4-4-01-kernel-exploit-with-firmware-4-05-update.937/"
3623,List of Developers and Publishers at PlayStation Experience 2016,https://www.psxhax.com/threads/list-of-developers-and-publishers-at-playstation-experience-2016.1063/,https://www.psxhax.com/threads/sony-playstation-experience-2016-announcement-trailer-details.843/
3624,"PS4 Pro Support, GIFs and Photo Mode in Sharefactory Update 2.0",https://www.psxhax.com/threads/ps4-pro-support-gifs-and-photo-mode-in-sharefactory-update-2-0.1058/,https://www.psxhax.com/threads/new-sony-trailer-showcases-super-charged-ps4-pro-tech-features.1055/
3625,XMB Lock 2.04 by Ermak86 for PlayStation 3 Firmware 4.81 Arrives,https://www.psxhax.com/threads/xmb-lock-2-04-by-ermak86-for-playstation-3-firmware-4-81-arrives.1059/,"https://www.psxhax.com/threads/ps3-firmware-4-81-update-released-improves-system-stability.988/,https://www.psxhax.com/threads/ps3-system-software-4-82-update-live-dont-update-your-firmware.3056/,https://www.psxhax.com/threads/xmblock-v2-03-for-ps3-4-80-custom-firmware-to-lock-xmb.412/"
3626,"PS4 SAMU Encryption Info Spotted in CoreBoot GIT by ZiL0G80, Fimo",https://www.psxhax.com/threads/ps4-samu-encryption-info-spotted-in-coreboot-git-by-zil0g80-fimo.1056/,"https://www.psxhax.com/threads/rop-tool-released-by-chaitin-tech-used-in-ps4-jailbreak-exploit.961/,https://www.psxhax.com/threads/chaitin-tech-4-01-ps4-jailbreak-exploit-entry-point-dev-research.938/,https://www.psxhax.com/threads/ps4-is-officially-jailbroken-cturt-confirms-ram-dumping-more.93/,https://www.psxhax.com/threads/ps4-dlclose-exploit-for-playstation-4-firmware-1-76-is-released.325/,https://www.psxhax.com/threads/ps4dev-e3mode-update-by-zil0g80-for-ps4-developers.903/"
3627,New Sony Trailer Showcases Super-Charged PS4 Pro Tech Features,https://www.psxhax.com/threads/new-sony-trailer-showcases-super-charged-ps4-pro-tech-features.1055/,https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/
3628,"PlayStation Store 10th Anniversary Sale, PSN Deals Up to 70% Off",https://www.psxhax.com/threads/playstation-store-10th-anniversary-sale-psn-deals-up-to-70-off.1054/,
3629,"Robinson The Journey for PlayStation VR Joins PSN Releases, Sales",https://www.psxhax.com/threads/robinson-the-journey-for-playstation-vr-joins-psn-releases-sales.1053/,https://www.psxhax.com/threads/playstation-vr-ultimate-ps-vr-faq-detailed.867/
3630,Sony Adds 25 PS3 Games to Streaming Service PlayStation Now,https://www.psxhax.com/threads/sony-adds-25-ps3-games-to-streaming-service-playstation-now.1052/,
3631,BobbyDowngrades PS3 CFW 4.81 Overflow Custom Firmware Collection,https://www.psxhax.com/threads/bobbydowngrades-ps3-cfw-4-81-overflow-custom-firmware-collection.1051/,
3632,Poll: Would You Buy / Support a For-Profit PS4 Dongle or Not?,https://www.psxhax.com/threads/poll-would-you-buy-support-a-for-profit-ps4-dongle-or-not.1049/,"https://www.psxhax.com/threads/playstation-4-scene-release-group-trsi-on-ps4-iso-dumps-and-hints.990/,https://www.psxhax.com/threads/ps4-4-01-jailbreak-by-chinese-hackers-with-geohot-at-geekpwn-2016.1024/,https://www.psxhax.com/threads/fifa_14_read_nfo_ps4-epeen-fifa-14-ps4-by-epeen-fully-decrypted.764/,https://www.psxhax.com/threads/poll-would-you-buy-support-a-for-profit-ps4-dongle-or-not.1049/"
3633,PlayStation 4 Pro Fan Noise Test Demo and PS4 Pro Gameplay Videos,https://www.psxhax.com/threads/playstation-4-pro-fan-noise-test-demo-and-ps4-pro-gameplay-videos.1048/,"https://www.psxhax.com/threads/first-ps4-pro-box-images-surface-consoles-shipping-to-retailers.979/#post-7864,https://www.psxhax.com/threads/playstation-4-system-software-update-4-00-incoming-details.770/,https://www.psxhax.com/threads/street-racing-pkg-gm8-street-racing-game-ps4-port-by-silicadevs.6585/,https://www.psxhax.com/threads/changing-ps4-pro-hard-drive-ps4-pro-hdd-removal-tutorial-videos.1042/,https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/,https://www.psxhax.com/threads/ps4-pro-led-light-strip-powering-up-gameplay-loading-time-vids.1041/"
3634,DarkNet 4.81 CEX v1.00 COBRA 7.3 PS3 Custom Firmware (CFW) Update,https://www.psxhax.com/threads/darknet-4-81-cex-v1-00-cobra-7-3-ps3-custom-firmware-cfw-update.1047/,"https://www.psxhax.com/threads/multiman-v04-80-00-by-deank-released-for-ps3-4-80-custom-firmware.397/,https://www.psxhax.com/threads/darknet-4-81-cex-v1-00-cfw-and-ps3-nor-nand-auto-patcher-v4-81.999/,https://www.psxhax.com/threads/webman-mod-v1-43-20.91/page-2#post-8496"
3635,Changing PS4 Pro Hard Drive & PS4 Pro HDD Removal Tutorial Videos,https://www.psxhax.com/threads/changing-ps4-pro-hard-drive-ps4-pro-hdd-removal-tutorial-videos.1042/,"https://www.psxhax.com/threads/ps4-pro-to-offer-sata-3-0-interface-hard-disk-drive-support.902/,https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/,https://www.psxhax.com/threads/ps4-pro-unboxing-demo-video-reveal-by-playstation-access.1026/,https://www.psxhax.com/threads/ps4-pro-led-light-strip-powering-up-gameplay-loading-time-vids.1041/"
3636,"PS4 Pro LED Light Strip Powering Up, Gameplay & Loading Time Vids",https://www.psxhax.com/threads/ps4-pro-led-light-strip-powering-up-gameplay-loading-time-vids.1041/,https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/
3637,Installing PS4 PKG Files Using a Function vs Debug Settings,https://www.psxhax.com/threads/installing-ps4-pkg-files-using-a-function-vs-debug-settings.1038/,"https://www.psxhax.com/threads/ps4-development-menu-debug-mode-enabled-on-retail-playstation-4.383/,https://www.psxhax.com/threads/rifconv-gui-for-ps3-rifs-to-raps-and-raps-to-rifs.100/"
3638,Open Source Software Used in PlayStation 4 Demo Video,https://www.psxhax.com/threads/open-source-software-used-in-playstation-4-demo-video.1037/,https://www.psxhax.com/threads/psvr-part-i-reverse-engineering-sonys-playstation-vr-by-bigboss.935/
3639,PS3 Game Backups on OFW 4.70 Consoles Without ODE and IDPS Guide,https://www.psxhax.com/threads/ps3-game-backups-on-ofw-4-70-consoles-without-ode-and-idps-guide.1035/,https://www.psxhax.com/threads/ps3-game-backups-on-ofw-4-70-consoles-without-ode-and-idps-guide.1035/page-15#post-21239
3640,PS3 CFW SPY 4.81 Cobra 7.3 CEX Updated by DarekSpy,https://www.psxhax.com/threads/ps3-cfw-spy-4-81-cobra-7-3-cex-updated-by-darekspy.1039/,https://www.psxhax.com/threads/ps3-cfw-spy-4-81-cex-update-by-darekspy-works-with-multiman-4-80.997/
3641,PS4 Unlimited Ammo Game Modding Demo Videos from iMoDzF4N4TiK,https://www.psxhax.com/threads/ps4-unlimited-ammo-game-modding-demo-videos-from-imodzf4n4tik.1030/,"https://www.psxhax.com/threads/ps3-controlconsole-api-ccapi-v2-70-rev-4-by-enstone.486/,https://www.psxhax.com/threads/ps4-developer-specter-on-jailbreak-vs-cfw-reversing-sprxs-more.735/"
3642,PS4 1.76 GTAV RT Demo 2 Video by BadChoicesZ and Kurt2467,https://www.psxhax.com/threads/ps4-1-76-gtav-rt-demo-2-video-by-badchoicesz-and-kurt2467.1029/,https://www.psxhax.com/threads/ps4-1-76-real-time-rt-sample-video-by-badchoicesz-and-kurt2467.1015/
3643,Playerkp420 4.81 CFW Cobra 7.3 PS3 Custom Firmware is Released,https://www.psxhax.com/threads/playerkp420-4-81-cfw-cobra-7-3-ps3-custom-firmware-is-released.1031/,"https://www.psxhax.com/threads/playerkp420-4-81-cfw-non-cobra-ps3-custom-firmware-is-released.1025/,https://www.psxhax.com/threads/playerkp420-dual-boot-ofw-4-81-for-psn-on-playstation-3-arrives.1010/"
3644,PS4 Cheats on PlayStation 4 Firmware 4.05 by ZicoS77 (SystemAce),https://www.psxhax.com/threads/ps4-cheats-on-playstation-4-firmware-4-05-by-zicos77-systemace.1028/,"https://www.psxhax.com/threads/sony-confirms-ps4-4-01-kernel-exploit-with-firmware-4-05-update.937/,https://www.psxhax.com/threads/ps4-1-76-real-time-rt-sample-video-by-badchoicesz-and-kurt2467.1015/,https://www.psxhax.com/threads/ps4-gta-v-modded-with-native-code-via-1-76-playground-demo-rumor.978/"
3645,Dishonored 2 Joins New PlayStation Games for Week of November 8th,https://www.psxhax.com/threads/dishonored-2-joins-new-playstation-games-for-week-of-november-8th.1027/,
